"id","username","prob_time","correct","params","category","code","quiz_time"
"3566","OarielO","2024-07-31 11:41:58.000000","Y",,"COM","com_gr1","2024-07-31 11:41:51.000000"
"3567","CharlotteC14","2024-07-31 11:42:04.000000","Y",,"AS","as_add_2D","0000-00-00 00:00:00.000000"
"3568","OarielO","2024-07-31 11:42:06.000000","Y",,"COM","com_gr1","2024-07-31 11:41:51.000000"
"3569","CyrusC3","2024-07-31 11:42:07.000000","Y",,"COM","com_gr2","2024-07-31 11:41:58.000000"
"3570","CyrusC3","2024-07-31 11:42:13.000000","Y",,"COM","com_gr2","2024-07-31 11:41:58.000000"
"3571","CyrusC3","2024-07-31 11:42:20.000000","Y",,"COM","com_gr2","2024-07-31 11:41:58.000000"
"3572","CharlotteC14","2024-07-31 11:42:22.000000","Y",,"AS","as_add_2D","0000-00-00 00:00:00.000000"
"3573","OarielO","2024-07-31 11:42:32.000000","N",,"COM","com_gr1","2024-07-31 11:41:51.000000"
"3574","CyrusC3","2024-07-31 11:42:34.000000","Y",,"COM","com_gr2","2024-07-31 11:41:58.000000"
"3575","CyrusC3","2024-07-31 11:42:40.000000","Y",,"COM","com_gr2","2024-07-31 11:41:58.000000"
"3576","OarielO","2024-07-31 11:42:51.000000","N",,"COM","com_gr1","2024-07-31 11:41:51.000000"
"3577","CyrusC3","2024-07-31 11:43:03.000000","Y",,"COM","com_gr2","2024-07-31 11:42:51.000000"
"3578","CyrusC3","2024-07-31 11:43:12.000000","Y",,"COM","com_gr2","2024-07-31 11:42:51.000000"
"3579","CyrusC3","2024-07-31 11:43:18.000000","Y",,"COM","com_gr2","2024-07-31 11:42:51.000000"
"3580","CharlotteC14","2024-07-31 11:43:32.000000","Y",,"AS","as_add_2D","0000-00-00 00:00:00.000000"
"3581","CyrusC3","2024-07-31 11:43:33.000000","Y",,"COM","com_gr2","2024-07-31 11:42:51.000000"
"3582","CharlotteC14","2024-07-31 11:43:56.000000","Y",,"AS","as_add_2D","0000-00-00 00:00:00.000000"
"3583","OarielO","2024-07-31 11:43:58.000000","N",,"COM","com_gr1","2024-07-31 11:43:19.000000"
"3584","CyrusC3","2024-07-31 11:44:00.000000","Y",,"COM","com_gr2","2024-07-31 11:42:51.000000"
"3585","CharlotteC14","2024-07-31 11:44:19.000000","Y",,"AS","as_add_2D","0000-00-00 00:00:00.000000"
"3586","CharlotteC14","2024-07-31 11:44:40.000000","Y",,"AS","as_add_2D","0000-00-00 00:00:00.000000"
"3587","CyrusC3","2024-07-31 11:44:42.000000","Y",,"COM","com_gr2","2024-07-31 11:44:32.000000"
"3588","CyrusC3","2024-07-31 11:44:52.000000","Y",,"COM","com_gr2","2024-07-31 11:44:32.000000"
"3589","CyrusC3","2024-07-31 11:44:56.000000","Y",,"COM","com_gr2","2024-07-31 11:44:32.000000"
"3590","CyrusC3","2024-07-31 11:45:01.000000","Y",,"COM","com_gr2","2024-07-31 11:44:32.000000"
"3591","CyrusC3","2024-07-31 11:45:06.000000","Y",,"COM","com_gr2","2024-07-31 11:44:32.000000"
"3592","CharlotteC14","2024-07-31 11:45:17.000000","Y",,"AS","as_add_2D","0000-00-00 00:00:00.000000"
"3593","CyrusC3","2024-07-31 11:45:39.000000","Y",,"COM","com_gr2","2024-07-31 11:45:13.000000"
"3594","CyrusC3","2024-07-31 11:45:43.000000","Y",,"COM","com_gr2","2024-07-31 11:45:13.000000"
"3595","OarielO","2024-07-31 11:45:51.000000","Y",,"COM","com_gr1","2024-07-31 11:44:07.000000"
"3596","CyrusC3","2024-07-31 11:45:58.000000","Y",,"COM","com_gr2","2024-07-31 11:45:13.000000"
"3597","CyrusC3","2024-07-31 11:46:02.000000","Y",,"COM","com_gr2","2024-07-31 11:45:13.000000"
"3598","OarielO","2024-07-31 11:46:09.000000","Y",,"COM","com_gr1","2024-07-31 11:44:07.000000"
"3599","OarielO","2024-07-31 11:46:19.000000","Y",,"COM","com_gr1","2024-07-31 11:44:07.000000"
"3600","CyrusC3","2024-07-31 11:46:22.000000","Y",,"COM","com_gr2","2024-07-31 11:45:13.000000"
"3601","OarielO","2024-07-31 11:46:30.000000","Y",,"COM","com_gr1","2024-07-31 11:44:07.000000"
"3602","OarielO","2024-07-31 11:46:42.000000","Y",,"COM","com_gr1","2024-07-31 11:44:07.000000"
"3603","CyrusC3","2024-07-31 11:46:46.000000","Y",,"COM","com_gr2","2024-07-31 11:46:39.000000"
"3604","CyrusC3","2024-07-31 11:46:54.000000","Y",,"COM","com_gr2","2024-07-31 11:46:39.000000"
"3605","CyrusC3","2024-07-31 11:47:03.000000","Y",,"COM","com_gr2","2024-07-31 11:46:39.000000"
"3606","OarielO","2024-07-31 11:47:09.000000","Y",,"COM","com_gr1","2024-07-31 11:46:57.000000"
"3607","OarielO","2024-07-31 11:47:15.000000","Y",,"COM","com_gr1","2024-07-31 11:46:57.000000"
"3608","OarielO","2024-07-31 11:47:25.000000","Y",,"COM","com_gr1","2024-07-31 11:46:57.000000"
"3609","CyrusC3","2024-07-31 11:47:42.000000","Y",,"COM","com_gr2","2024-07-31 11:46:39.000000"
"3610","OarielO","2024-07-31 11:47:54.000000","Y",,"COM","com_gr1","2024-07-31 11:46:57.000000"
"3611","CyrusC3","2024-07-31 11:47:58.000000","Y",,"COM","com_gr2","2024-07-31 11:46:39.000000"
"3612","OarielO","2024-07-31 11:48:04.000000","Y",,"COM","com_gr1","2024-07-31 11:46:57.000000"
"3613","CyrusC3","2024-07-31 11:48:52.000000","Y",,"COM","com_gr2","2024-07-31 11:48:40.000000"
"3614","CyrusC3","2024-07-31 11:48:57.000000","Y",,"COM","com_gr2","2024-07-31 11:48:40.000000"
"3615","OarielO","2024-07-31 11:49:08.000000","Y",,"COM","com_gr1","2024-07-31 11:49:00.000000"
"3616","OarielO","2024-07-31 11:49:25.000000","Y",,"COM","com_gr1","2024-07-31 11:49:00.000000"
"3617","CyrusC3","2024-07-31 11:49:27.000000","Y",,"COM","com_gr2","2024-07-31 11:48:40.000000"
"3618","CyrusC3","2024-07-31 11:49:34.000000","Y",,"COM","com_gr2","2024-07-31 11:48:40.000000"
"3619","OarielO","2024-07-31 11:49:35.000000","Y",,"COM","com_gr1","2024-07-31 11:49:00.000000"
"3620","CyrusC3","2024-07-31 11:49:39.000000","Y",,"COM","com_gr2","2024-07-31 11:48:40.000000"
"3621","OarielO","2024-07-31 11:49:44.000000","Y",,"COM","com_gr1","2024-07-31 11:49:00.000000"
"3622","OarielO","2024-07-31 11:49:53.000000","Y",,"COM","com_gr1","2024-07-31 11:49:00.000000"
"3623","CharlotteC14","2024-07-31 11:49:53.000000","Y",,"AS","as_pv_2D","2024-07-31 11:49:37.000000"
"3624","CharlotteC14","2024-07-31 11:50:00.000000","Y",,"AS","as_add_2Dpus10s","2024-07-31 11:49:37.000000"
"3625","OarielO","2024-07-31 11:50:05.000000","Y",,"COM","com_gr1","2024-07-31 11:49:59.000000"
"3626","CyrusC3","2024-07-31 11:50:14.000000","Y",,"COM","com_gr2","2024-07-31 11:50:09.000000"
"3627","CyrusC3","2024-07-31 11:50:27.000000","N",,"COM","com_gr2","2024-07-31 11:50:09.000000"
"3628","OarielO","2024-07-31 11:50:34.000000","Y",,"COM","com_gr1","2024-07-31 11:49:59.000000"
"3629","CyrusC3","2024-07-31 11:50:35.000000","Y",,"COM","com_gr2","2024-07-31 11:50:09.000000"
"3630","OarielO","2024-07-31 11:50:52.000000","Y",,"COM","com_gr1","2024-07-31 11:49:59.000000"
"3631","OarielO","2024-07-31 11:51:03.000000","Y",,"COM","com_gr1","2024-07-31 11:49:59.000000"
"3632","CyrusC3","2024-07-31 11:51:30.000000","Y",,"AS","as_pv_3D","2024-07-31 11:50:51.000000"
"3633","OarielO","2024-07-31 11:51:30.000000","Y",,"COM","com_gr1","2024-07-31 11:49:59.000000"
"3634","CharlotteC14","2024-07-31 11:51:55.000000","Y",,"AS","as_add_2D","2024-07-31 11:49:37.000000"
"3635","CharlotteC14","2024-07-31 11:52:02.000000","Y",,"AS","as_sub_2Dminus10s","2024-07-31 11:49:37.000000"
"3636","CyrusC3","2024-07-31 11:52:04.000000","Y",,"AS","as_add_3Dplus10s","2024-07-31 11:50:51.000000"
"3637","CharlotteC14","2024-07-31 11:52:10.000000","Y",,"AS","as_sub_2D","2024-07-31 11:49:37.000000"
"3638","CyrusC3","2024-07-31 11:52:29.000000","N",,"AS","as_add_3D","2024-07-31 11:50:51.000000"
"3639","OarielO","2024-07-31 11:53:07.000000","Y",,"LG","lg_bar","0000-00-00 00:00:00.000000"
"3640","OarielO","2024-07-31 11:53:23.000000","Y",,"LG","lg_bar","0000-00-00 00:00:00.000000"
"3641","OarielO","2024-07-31 11:53:40.000000","Y",,"LG","lg_bar","0000-00-00 00:00:00.000000"
"3642","CharlotteC14","2024-07-31 11:53:44.000000","N",,"COM","com_gr1","2024-07-31 11:53:04.000000"
"3643","OarielO","2024-07-31 11:53:55.000000","Y",,"LG","lg_bar","0000-00-00 00:00:00.000000"
"3644","OarielO","2024-07-31 11:54:25.000000","N",,"LG","lg_bar","0000-00-00 00:00:00.000000"
"3645","CharlotteC14","2024-07-31 11:54:38.000000","Y",,"AS","as_pv_2D","2024-07-31 11:54:22.000000"
"3646","CyrusC3","2024-07-31 11:54:39.000000","Y",,"MD","md_mult_234510","2024-07-31 11:54:31.000000"
"3647","CharlotteC14","2024-07-31 11:54:48.000000","Y",,"AS","as_add_2Dpus10s","2024-07-31 11:54:22.000000"
"3648","CyrusC3","2024-07-31 11:54:48.000000","Y",,"MD","md_div_234510","2024-07-31 11:54:31.000000"
"3649","CharlotteC14","2024-07-31 11:55:01.000000","Y",,"AS","as_add_2D","2024-07-31 11:54:22.000000"
"3650","CharlotteC14","2024-07-31 11:55:20.000000","Y",,"AS","as_sub_2Dminus10s","2024-07-31 11:54:22.000000"
"3651","CyrusC3","2024-07-31 11:55:36.000000","N",,"AS","as_pv_3D","2024-07-31 11:55:17.000000"
"3652","CyrusC3","2024-07-31 11:55:53.000000","Y",,"AS","as_add_3Dplus10s","2024-07-31 11:55:17.000000"
"3653","CharlotteC14","2024-07-31 11:56:29.000000","N",,"AS","as_sub_2D","2024-07-31 11:54:22.000000"
"3654","CyrusC3","2024-07-31 11:56:49.000000","N",,"AS","as_add_3D","2024-07-31 11:55:17.000000"
"3655","CyrusC3","2024-07-31 11:57:42.000000","N",,"AS","as_sub_3Dminus10s","2024-07-31 11:55:17.000000"
"3656","CyrusC3","2024-07-31 11:58:00.000000","Y",,"AS","as_sub_3D","2024-07-31 11:55:17.000000"
"3657","OarielO","2024-07-31 11:58:04.000000","Y",,"MD","md_mult_234510","2024-07-31 11:57:57.000000"
"3658","OarielO","2024-07-31 11:58:13.000000","Y",,"MD","md_div_234510","2024-07-31 11:57:57.000000"
"3659","OarielO","2024-07-31 11:59:06.000000","Y",,"MD","md_mult_234510","2024-07-31 11:58:55.000000"
"3660","OarielO","2024-07-31 11:59:17.000000","Y",,"MD","md_div_234510","2024-07-31 11:58:55.000000"
"3661","CyrusC3","2024-07-31 11:59:19.000000","Y",,"MD","md_mult_234510","2024-07-31 11:58:46.000000"
"3662","CyrusC3","2024-07-31 11:59:29.000000","N",,"MD","md_div_234510","2024-07-31 11:58:46.000000"
"3663","OarielO","2024-07-31 11:59:35.000000","Y",,"MD","md_mult_234510","2024-07-31 11:59:27.000000"
"3664","CyrusC3","2024-07-31 11:59:48.000000","Y",,"AS","as_pv_3D","2024-07-31 11:59:37.000000"
"3665","CharlotteC14","2024-07-31 11:59:57.000000","Y",,"MD","md_mult_234510","2024-07-31 11:59:47.000000"
"3666","CyrusC3","2024-07-31 11:59:58.000000","Y",,"AS","as_add_3Dplus10s","2024-07-31 11:59:37.000000"
"3667","CharlotteC14","2024-07-31 12:00:06.000000","Y",,"MD","md_div_234510","2024-07-31 11:59:47.000000"
"3668","OarielO","2024-07-31 12:00:18.000000","Y",,"MD","md_div_234510","2024-07-31 11:59:27.000000"
"3669","CyrusC3","2024-07-31 12:00:49.000000","Y",,"AS","as_add_3D","2024-07-31 11:59:37.000000"
"3670","OarielO","2024-07-31 12:00:50.000000","Y",,"COM","com_gr2","2024-07-31 12:00:38.000000"
"3671","OarielO","2024-07-31 12:00:58.000000","Y",,"COM","com_gr2","2024-07-31 12:00:38.000000"
"3672","CharlotteC14","2024-07-31 12:01:03.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3673","CyrusC3","2024-07-31 12:01:07.000000","Y",,"AS","as_sub_3Dminus10s","2024-07-31 11:59:37.000000"
"3674","OarielO","2024-07-31 12:01:09.000000","Y",,"COM","com_gr2","2024-07-31 12:00:38.000000"
"3675","CharlotteC14","2024-07-31 12:01:12.000000","N",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3676","OarielO","2024-07-31 12:01:15.000000","Y",,"COM","com_gr2","2024-07-31 12:00:38.000000"
"3677","OarielO","2024-07-31 12:01:26.000000","Y",,"COM","com_gr2","2024-07-31 12:00:38.000000"
"3678","CharlotteC14","2024-07-31 12:01:44.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3679","OarielO","2024-07-31 12:01:49.000000","Y",,"COM","com_gr2","2024-07-31 12:01:36.000000"
"3680","CyrusC3","2024-07-31 12:01:51.000000","N",,"AS","as_sub_3D","2024-07-31 11:59:37.000000"
"3681","CharlotteC14","2024-07-31 12:01:51.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3682","CharlotteC14","2024-07-31 12:01:56.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3683","OarielO","2024-07-31 12:01:59.000000","Y",,"COM","com_gr2","2024-07-31 12:01:36.000000"
"3684","OarielO","2024-07-31 12:02:16.000000","Y",,"COM","com_gr2","2024-07-31 12:01:36.000000"
"3685","CharlotteC14","2024-07-31 12:02:19.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3686","OarielO","2024-07-31 12:02:23.000000","Y",,"COM","com_gr2","2024-07-31 12:01:36.000000"
"3687","CharlotteC14","2024-07-31 12:02:25.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3688","CharlotteC14","2024-07-31 12:02:31.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3689","CyrusC3","2024-07-31 12:02:31.000000","Y",,"MD","md_mult_234510","2024-07-31 12:02:24.000000"
"3690","OarielO","2024-07-31 12:02:34.000000","Y",,"COM","com_gr2","2024-07-31 12:01:36.000000"
"3691","CharlotteC14","2024-07-31 12:02:39.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3692","CyrusC3","2024-07-31 12:02:41.000000","Y",,"MD","md_div_234510","2024-07-31 12:02:24.000000"
"3693","CharlotteC14","2024-07-31 12:02:47.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3694","CharlotteC14","2024-07-31 12:02:53.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3695","CharlotteC14","2024-07-31 12:02:59.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3696","OarielO","2024-07-31 12:03:00.000000","Y",,"COM","com_gr2","2024-07-31 12:02:53.000000"
"3697","CharlotteC14","2024-07-31 12:03:06.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3698","CyrusC3","2024-07-31 12:03:11.000000","Y",,"AS","as_pv_3D","2024-07-31 12:02:53.000000"
"3699","CharlotteC14","2024-07-31 12:03:12.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3700","OarielO","2024-07-31 12:03:12.000000","Y",,"COM","com_gr2","2024-07-31 12:02:53.000000"
"3701","CharlotteC14","2024-07-31 12:03:22.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3702","OarielO","2024-07-31 12:03:22.000000","Y",,"COM","com_gr2","2024-07-31 12:02:53.000000"
"3703","OarielO","2024-07-31 12:03:31.000000","Y",,"COM","com_gr2","2024-07-31 12:02:53.000000"
"3704","CharlotteC14","2024-07-31 12:03:39.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3705","OarielO","2024-07-31 12:03:45.000000","Y",,"COM","com_gr2","2024-07-31 12:02:53.000000"
"3706","CyrusC3","2024-07-31 12:03:46.000000","N",,"AS","as_add_3Dplus10s","2024-07-31 12:02:53.000000"
"3707","CharlotteC14","2024-07-31 12:03:55.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3708","CharlotteC14","2024-07-31 12:04:01.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3709","CharlotteC14","2024-07-31 12:04:07.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3710","CharlotteC14","2024-07-31 12:04:13.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3711","CharlotteC14","2024-07-31 12:04:29.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3712","CyrusC3","2024-07-31 12:04:33.000000","N",,"AS","as_add_3D","2024-07-31 12:02:53.000000"
"3713","OarielO","2024-07-31 12:04:39.000000","Y",,"COM","com_gr2","2024-07-31 12:03:58.000000"
"3714","CyrusC3","2024-07-31 12:04:43.000000","Y",,"AS","as_sub_3Dminus10s","2024-07-31 12:02:53.000000"
"3715","CharlotteC14","2024-07-31 12:04:43.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3716","OarielO","2024-07-31 12:04:46.000000","Y",,"COM","com_gr2","2024-07-31 12:03:58.000000"
"3717","CharlotteC14","2024-07-31 12:04:49.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3718","CharlotteC14","2024-07-31 12:05:01.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3719","CyrusC3","2024-07-31 12:05:05.000000","Y",,"AS","as_sub_3D","2024-07-31 12:02:53.000000"
"3720","CharlotteC14","2024-07-31 12:05:17.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3721","OarielO","2024-07-31 12:05:22.000000","Y",,"COM","com_gr2","2024-07-31 12:03:58.000000"
"3722","CharlotteC14","2024-07-31 12:05:23.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3723","OarielO","2024-07-31 12:05:32.000000","Y",,"COM","com_gr2","2024-07-31 12:03:58.000000"
"3724","CharlotteC14","2024-07-31 12:05:35.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3725","OarielO","2024-07-31 12:05:42.000000","Y",,"COM","com_gr2","2024-07-31 12:03:58.000000"
"3726","CyrusC3","2024-07-31 12:05:42.000000","Y",,"MD","md_mult_234510","2024-07-31 12:05:33.000000"
"3727","CharlotteC14","2024-07-31 12:05:45.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3728","CyrusC3","2024-07-31 12:05:51.000000","Y",,"MD","md_div_234510","2024-07-31 12:05:33.000000"
"3729","CharlotteC14","2024-07-31 12:05:52.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3730","CharlotteC14","2024-07-31 12:05:58.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3731","CharlotteC14","2024-07-31 12:06:09.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3732","CharlotteC14","2024-07-31 12:06:31.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3733","OarielO","2024-07-31 12:06:33.000000","Y",,"COM","com_gr2","2024-07-31 12:05:55.000000"
"3734","CharlotteC14","2024-07-31 12:06:45.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3735","OarielO","2024-07-31 12:06:49.000000","Y",,"COM","com_gr2","2024-07-31 12:05:55.000000"
"3736","CharlotteC14","2024-07-31 12:06:53.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3737","CharlotteC14","2024-07-31 12:06:59.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3738","OarielO","2024-07-31 12:07:00.000000","Y",,"COM","com_gr2","2024-07-31 12:05:55.000000"
"3739","CharlotteC14","2024-07-31 12:07:05.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3740","CyrusC3","2024-07-31 12:07:08.000000","Y",,"AS","as_pv_3D","2024-07-31 12:07:01.000000"
"3741","OarielO","2024-07-31 12:07:08.000000","Y",,"COM","com_gr2","2024-07-31 12:05:55.000000"
"3742","CharlotteC14","2024-07-31 12:07:11.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3743","OarielO","2024-07-31 12:07:17.000000","Y",,"COM","com_gr2","2024-07-31 12:05:55.000000"
"3744","CyrusC3","2024-07-31 12:07:17.000000","Y",,"AS","as_add_3Dplus10s","2024-07-31 12:07:01.000000"
"3745","CharlotteC14","2024-07-31 12:07:18.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3746","CharlotteC14","2024-07-31 12:07:23.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3747","CharlotteC14","2024-07-31 12:07:29.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3748","CharlotteC14","2024-07-31 12:07:34.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3749","CyrusC3","2024-07-31 12:07:35.000000","Y",,"AS","as_add_3D","2024-07-31 12:07:01.000000"
"3750","CharlotteC14","2024-07-31 12:07:40.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3751","CyrusC3","2024-07-31 12:07:44.000000","Y",,"AS","as_sub_3Dminus10s","2024-07-31 12:07:01.000000"
"3752","CharlotteC14","2024-07-31 12:07:46.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3753","CyrusC3","2024-07-31 12:08:23.000000","N",,"AS","as_sub_3D","2024-07-31 12:07:01.000000"
"3754","CharlotteC14","2024-07-31 12:08:26.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3755","OarielO","2024-07-31 12:08:31.000000","Y",,"AS","as_pv_3D","2024-07-31 12:08:13.000000"
"3756","CharlotteC14","2024-07-31 12:08:34.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3757","CharlotteC14","2024-07-31 12:08:42.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3758","CharlotteC14","2024-07-31 12:08:47.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3759","OarielO","2024-07-31 12:08:48.000000","Y",,"AS","as_add_3Dplus10s","2024-07-31 12:08:13.000000"
"3760","CharlotteC14","2024-07-31 12:08:51.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3761","CyrusC3","2024-07-31 12:08:58.000000","Y",,"LG","lg_bar","0000-00-00 00:00:00.000000"
"3762","CharlotteC14","2024-07-31 12:09:01.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3763","CharlotteC14","2024-07-31 12:09:07.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3764","CharlotteC14","2024-07-31 12:09:15.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3765","CharlotteC14","2024-07-31 12:09:25.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3766","CharlotteC14","2024-07-31 12:09:30.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3767","OarielO","2024-07-31 12:09:37.000000","Y",,"AS","as_add_3D","2024-07-31 12:08:13.000000"
"3768","CharlotteC14","2024-07-31 12:09:38.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3769","CharlotteC14","2024-07-31 12:09:44.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3770","CharlotteC14","2024-07-31 12:09:49.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3771","CharlotteC14","2024-07-31 12:09:57.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3772","OarielO","2024-07-31 12:10:01.000000","Y",,"AS","as_sub_3Dminus10s","2024-07-31 12:08:13.000000"
"3773","CharlotteC14","2024-07-31 12:10:12.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3774","CharlotteC14","2024-07-31 12:10:19.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3775","CyrusC3","2024-07-31 12:10:29.000000","Y",,"LG","lg_bar","0000-00-00 00:00:00.000000"
"3776","CyrusC3","2024-07-31 12:10:37.000000","Y",,"LG","lg_bar","0000-00-00 00:00:00.000000"
"3777","CharlotteC14","2024-07-31 12:10:41.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3778","CharlotteC14","2024-07-31 12:10:48.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3779","CharlotteC14","2024-07-31 12:10:59.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3780","CharlotteC14","2024-07-31 12:11:06.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3781","CharlotteC14","2024-07-31 12:11:20.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3782","CharlotteC14","2024-07-31 12:11:26.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3783","OarielO","2024-07-31 12:11:27.000000","Y",,"AS","as_sub_3D","2024-07-31 12:08:13.000000"
"3784","CharlotteC14","2024-07-31 12:11:34.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3785","CharlotteC14","2024-07-31 12:11:38.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3786","CyrusC3","2024-07-31 12:11:44.000000","Y",,"LG","lg_bar","0000-00-00 00:00:00.000000"
"3787","CharlotteC14","2024-07-31 12:11:46.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3788","CharlotteC14","2024-07-31 12:11:57.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3789","CyrusC3","2024-07-31 12:11:57.000000","Y",,"LG","lg_bar","0000-00-00 00:00:00.000000"
"3790","OarielO","2024-07-31 12:12:01.000000","Y",,"AS","as_pv_3D","2024-07-31 12:11:39.000000"
"3791","CharlotteC14","2024-07-31 12:12:04.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3792","CharlotteC14","2024-07-31 12:12:10.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3793","CyrusC3","2024-07-31 12:12:12.000000","Y",,"LG","lg_bar","0000-00-00 00:00:00.000000"
"3794","CharlotteC14","2024-07-31 12:12:19.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3795","OarielO","2024-07-31 12:12:29.000000","Y",,"AS","as_add_3Dplus10s","2024-07-31 12:11:39.000000"
"3796","CharlotteC14","2024-07-31 12:12:31.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3797","OarielO","2024-07-31 12:12:55.000000","Y",,"AS","as_add_3D","2024-07-31 12:11:39.000000"
"3798","CharlotteC14","2024-07-31 12:12:55.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3799","CharlotteC14","2024-07-31 12:13:03.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3800","CharlotteC14","2024-07-31 12:13:09.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"3801","OarielO","2024-07-31 12:13:15.000000","Y",,"AS","as_sub_3Dminus10s","2024-07-31 12:11:39.000000"
