username,prob_name,prob_category,code,prob_grade_level,prob_timestamp,correct,practice,mastery,mastery_timestamp,quiz_name,quiz_category,quiz_grade_level,num_total,num_correct,percent_correct,probs_before_mastery,time_to_mastery,quiz_timestamp,probs_befpre_mastery
CyrusC3,AS1,AS,as_sub_2D,1,2024-08-29 13:48:51,1,0,1,2024-08-29 13:48:11,AS1,AS,1,5,5,1.0,20,0 days 00:03:38,2024-08-29 13:48:11,20
CyrusC3,AS1,AS,as_pv_2D,1,2024-11-05 11:15:43,1,0,1,2024-08-29 13:48:11,AS1,AS,1,5,5,1.0,0,0 days 00:03:38,2024-11-05 11:15:39,0
CyrusC3,AS1,AS,as_add_2Dpus10s,1,2024-11-05 11:15:50,1,0,1,2024-08-29 13:48:11,AS1,AS,1,5,5,1.0,0,0 days 00:03:38,2024-11-05 11:15:39,0
CyrusC3,AS1,AS,as_add_2D,1,2024-11-05 11:15:55,1,0,1,2024-08-29 13:48:11,AS1,AS,1,5,5,1.0,0,0 days 00:03:38,2024-11-05 11:15:39,0
CyrusC3,AS1,AS,as_sub_2Dminus10s,1,2024-11-05 11:16:01,1,0,1,2024-08-29 13:48:11,AS1,AS,1,5,5,1.0,0,0 days 00:03:38,2024-11-05 11:15:39,0
CyrusC3,AS1,AS,as_sub_2D,1,2024-11-05 11:16:07,1,0,1,2024-08-29 13:48:11,AS1,AS,1,5,5,1.0,0,0 days 00:03:38,2024-11-05 11:15:39,0
CyrusC3,AS1,AS,as_pv_2D,1,2024-11-21 17:00:55,1,1,1,2024-08-29 13:48:11,AS1,AS,1,1,1,1.0,157,0 days 00:03:38,,157
CyrusC3,AS1,AS,as_pv_2D,1,2024-12-19 10:14:02,1,1,1,2024-08-29 13:48:11,AS1,AS,1,1,1,1.0,40,0 days 00:03:38,,40
CyrusC3,AS1,AS,as_pv_2D,1,2024-12-19 10:14:09,1,1,1,2024-08-29 13:48:11,AS1,AS,1,1,1,1.0,40,0 days 00:03:38,,40
CyrusC3,AS1,AS,as_pv_2D,1,2024-12-19 10:14:12,1,1,1,2024-08-29 13:48:11,AS1,AS,1,1,1,1.0,40,0 days 00:03:38,,40
CyrusC3,AS1,AS,as_pv_2D,1,2024-12-19 10:14:17,1,1,1,2024-08-29 13:48:11,AS1,AS,1,1,1,1.0,40,0 days 00:03:38,,40
CyrusC3,AS1,AS,as_pv_2D,1,2024-12-19 10:14:24,1,1,1,2024-08-29 13:48:11,AS1,AS,1,1,1,1.0,40,0 days 00:03:38,,40
CyrusC3,AS1,AS,as_pv_2D,1,2025-02-04 15:28:54,1,0,1,2024-08-29 13:48:11,AS1,AS,1,5,5,1.0,25,0 days 00:03:38,2025-02-04 15:28:49,25
CyrusC3,AS1,AS,as_add_2Dpus10s,1,2025-02-04 15:28:58,1,0,1,2024-08-29 13:48:11,AS1,AS,1,5,5,1.0,25,0 days 00:03:38,2025-02-04 15:28:49,25
CyrusC3,AS1,AS,as_add_2D,1,2025-02-04 15:29:02,1,0,1,2024-08-29 13:48:11,AS1,AS,1,5,5,1.0,25,0 days 00:03:38,2025-02-04 15:28:49,25
CyrusC3,AS1,AS,as_sub_2Dminus10s,1,2025-02-04 15:29:06,1,0,1,2024-08-29 13:48:11,AS1,AS,1,5,5,1.0,25,0 days 00:03:38,2025-02-04 15:28:49,25
CyrusC3,AS1,AS,as_sub_2D,1,2025-02-04 15:29:22,1,0,1,2024-08-29 13:48:11,AS1,AS,1,5,5,1.0,25,0 days 00:03:38,2025-02-04 15:28:49,25
CyrusC3,AS1,AS,as_pv_2D,1,2025-02-04 15:56:04,1,1,1,2024-08-29 13:48:11,AS1,AS,1,1,1,1.0,20,0 days 00:03:38,,20
CyrusC3,AS2,AS,as_pv_3D,2,2024-07-24 11:47:32,1,0,0,2024-08-28 12:50:34,AS2,AS,2,5,5,1.0,0,35 days 01:03:02,2024-07-24 11:47:02,0
CyrusC3,AS2,AS,as_add_3Dplus10s,2,2024-07-24 11:47:53,1,0,0,2024-08-28 12:50:34,AS2,AS,2,5,5,1.0,0,35 days 01:03:02,2024-07-24 11:47:02,0
CyrusC3,AS2,AS,as_add_3D,2,2024-07-24 11:48:21,1,0,0,2024-08-28 12:50:34,AS2,AS,2,5,5,1.0,0,35 days 01:03:02,2024-07-24 11:47:02,0
CyrusC3,AS2,AS,as_sub_3Dminus10s,2,2024-07-24 11:48:28,1,0,0,2024-08-28 12:50:34,AS2,AS,2,5,5,1.0,0,35 days 01:03:02,2024-07-24 11:47:02,0
CyrusC3,AS2,AS,as_sub_3D,2,2024-07-24 11:54:13,1,0,0,2024-08-28 12:50:34,AS2,AS,2,5,5,1.0,0,35 days 01:03:02,2024-07-24 11:47:02,0
CyrusC3,AS2,AS,as_sub_3D,2,2024-07-24 11:56:41,1,1,0,2024-08-28 12:50:34,AS2,AS,2,1,1,1.0,0,35 days 01:03:02,,0
CyrusC3,AS2,AS,as_sub_3D,2,2024-07-24 11:56:42,1,1,0,2024-08-28 12:50:34,AS2,AS,2,1,1,1.0,0,35 days 01:03:02,,0
CyrusC3,AS2,AS,as_sub_3D,2,2024-07-24 11:57:50,1,1,0,2024-08-28 12:50:34,AS2,AS,2,1,1,1.0,0,35 days 01:03:02,,0
CyrusC3,AS2,AS,as_sub_3D,2,2024-07-24 11:58:44,1,1,0,2024-08-28 12:50:34,AS2,AS,2,1,1,1.0,0,35 days 01:03:02,,0
CyrusC3,AS2,AS,as_sub_3D,2,2024-07-24 12:00:00,0,1,0,2024-08-28 12:50:34,AS2,AS,2,1,0,0.0,0,35 days 01:03:02,,0
CyrusC3,AS2,AS,as_sub_3D,2,2024-07-24 12:00:01,0,1,0,2024-08-28 12:50:34,AS2,AS,2,1,0,0.0,0,35 days 01:03:02,,0
CyrusC3,AS2,AS,as_sub_3D,2,2024-07-24 12:01:08,1,1,0,2024-08-28 12:50:34,AS2,AS,2,1,1,1.0,0,35 days 01:03:02,,0
CyrusC3,AS2,AS,as_sub_3D,2,2024-07-24 12:02:37,0,1,0,2024-08-28 12:50:34,AS2,AS,2,1,0,0.0,0,35 days 01:03:02,,0
CyrusC3,AS2,AS,as_pv_3D,2,2024-07-31 11:51:30,1,0,0,2024-08-28 12:50:34,AS2,AS,2,1,1,1.0,21,35 days 01:03:02,2024-07-31 11:50:51,21
CyrusC3,AS2,AS,as_add_3Dplus10s,2,2024-07-31 11:52:04,1,0,0,2024-08-28 12:50:34,AS2,AS,2,1,1,1.0,21,35 days 01:03:02,2024-07-31 11:50:51,21
CyrusC3,AS2,AS,as_add_3D,2,2024-07-31 11:52:29,0,0,0,2024-08-28 12:50:34,AS2,AS,2,1,0,0.0,21,35 days 01:03:02,2024-07-31 11:50:51,21
CyrusC3,AS2,AS,as_pv_3D,2,2024-07-31 11:55:36,0,0,0,2024-08-28 12:50:34,AS2,AS,2,5,2,0.4,21,35 days 01:03:02,2024-07-31 11:55:17,21
CyrusC3,AS2,AS,as_add_3Dplus10s,2,2024-07-31 11:55:53,1,0,0,2024-08-28 12:50:34,AS2,AS,2,5,2,0.4,21,35 days 01:03:02,2024-07-31 11:55:17,21
CyrusC3,AS2,AS,as_add_3D,2,2024-07-31 11:56:49,0,0,0,2024-08-28 12:50:34,AS2,AS,2,5,2,0.4,21,35 days 01:03:02,2024-07-31 11:55:17,21
CyrusC3,AS2,AS,as_sub_3Dminus10s,2,2024-07-31 11:57:42,0,0,0,2024-08-28 12:50:34,AS2,AS,2,5,2,0.4,21,35 days 01:03:02,2024-07-31 11:55:17,21
CyrusC3,AS2,AS,as_sub_3D,2,2024-07-31 11:58:00,1,0,0,2024-08-28 12:50:34,AS2,AS,2,5,2,0.4,21,35 days 01:03:02,2024-07-31 11:55:17,21
CyrusC3,AS2,AS,as_pv_3D,2,2024-07-31 11:59:48,1,0,0,2024-08-28 12:50:34,AS2,AS,2,5,4,0.8,21,35 days 01:03:02,2024-07-31 11:59:37,21
CyrusC3,AS2,AS,as_add_3Dplus10s,2,2024-07-31 11:59:58,1,0,0,2024-08-28 12:50:34,AS2,AS,2,5,4,0.8,21,35 days 01:03:02,2024-07-31 11:59:37,21
CyrusC3,AS2,AS,as_add_3D,2,2024-07-31 12:00:49,1,0,0,2024-08-28 12:50:34,AS2,AS,2,5,4,0.8,21,35 days 01:03:02,2024-07-31 11:59:37,21
CyrusC3,AS2,AS,as_sub_3Dminus10s,2,2024-07-31 12:01:07,1,0,0,2024-08-28 12:50:34,AS2,AS,2,5,4,0.8,21,35 days 01:03:02,2024-07-31 11:59:37,21
CyrusC3,AS2,AS,as_sub_3D,2,2024-07-31 12:01:51,0,0,0,2024-08-28 12:50:34,AS2,AS,2,5,4,0.8,21,35 days 01:03:02,2024-07-31 11:59:37,21
CyrusC3,AS2,AS,as_pv_3D,2,2024-07-31 12:03:11,1,0,0,2024-08-28 12:50:34,AS2,AS,2,5,3,0.6,21,35 days 01:03:02,2024-07-31 12:02:53,21
CyrusC3,AS2,AS,as_add_3Dplus10s,2,2024-07-31 12:03:46,0,0,0,2024-08-28 12:50:34,AS2,AS,2,5,3,0.6,21,35 days 01:03:02,2024-07-31 12:02:53,21
CyrusC3,AS2,AS,as_add_3D,2,2024-07-31 12:04:33,0,0,0,2024-08-28 12:50:34,AS2,AS,2,5,3,0.6,21,35 days 01:03:02,2024-07-31 12:02:53,21
CyrusC3,AS2,AS,as_sub_3Dminus10s,2,2024-07-31 12:04:43,1,0,0,2024-08-28 12:50:34,AS2,AS,2,5,3,0.6,21,35 days 01:03:02,2024-07-31 12:02:53,21
CyrusC3,AS2,AS,as_sub_3D,2,2024-07-31 12:05:05,1,0,0,2024-08-28 12:50:34,AS2,AS,2,5,3,0.6,21,35 days 01:03:02,2024-07-31 12:02:53,21
CyrusC3,AS2,AS,as_pv_3D,2,2024-07-31 12:07:08,1,0,0,2024-08-28 12:50:34,AS2,AS,2,5,4,0.8,21,35 days 01:03:02,2024-07-31 12:07:01,21
CyrusC3,AS2,AS,as_add_3Dplus10s,2,2024-07-31 12:07:17,1,0,0,2024-08-28 12:50:34,AS2,AS,2,5,4,0.8,21,35 days 01:03:02,2024-07-31 12:07:01,21
CyrusC3,AS2,AS,as_add_3D,2,2024-07-31 12:07:35,1,0,0,2024-08-28 12:50:34,AS2,AS,2,5,4,0.8,21,35 days 01:03:02,2024-07-31 12:07:01,21
CyrusC3,AS2,AS,as_sub_3Dminus10s,2,2024-07-31 12:07:44,1,0,0,2024-08-28 12:50:34,AS2,AS,2,5,4,0.8,21,35 days 01:03:02,2024-07-31 12:07:01,21
CyrusC3,AS2,AS,as_sub_3D,2,2024-07-31 12:08:23,0,0,0,2024-08-28 12:50:34,AS2,AS,2,5,4,0.8,21,35 days 01:03:02,2024-07-31 12:07:01,21
CyrusC3,AS2,AS,as_pv_3D,2,2024-08-06 12:11:32,1,0,0,2024-08-28 12:50:34,AS2,AS,2,1,1,1.0,239,35 days 01:03:02,2024-08-06 12:11:09,239
CyrusC3,AS2,AS,as_pv_3D,2,2024-08-06 12:11:33,1,0,0,2024-08-28 12:50:34,AS2,AS,2,1,1,1.0,239,35 days 01:03:02,2024-08-06 12:11:09,239
CyrusC3,AS2,AS,as_add_3D,2,2024-08-06 12:12:23,1,0,0,2024-08-28 12:50:34,AS2,AS,2,1,1,1.0,239,35 days 01:03:02,2024-08-06 12:11:09,239
CyrusC3,AS2,AS,as_pv_3D,2,2024-08-13 11:38:12,1,0,0,2024-08-28 12:50:34,AS2,AS,2,1,1,1.0,0,35 days 01:03:02,2024-08-13 11:38:04,0
CyrusC3,AS2,AS,as_add_3Dplus10s,2,2024-08-13 11:38:54,1,0,0,2024-08-28 12:50:34,AS2,AS,2,1,1,1.0,0,35 days 01:03:02,2024-08-13 11:38:04,0
CyrusC3,AS2,AS,as_add_3D,2,2024-08-13 11:39:07,0,0,0,2024-08-28 12:50:34,AS2,AS,2,1,0,0.0,0,35 days 01:03:02,2024-08-13 11:38:04,0
CyrusC3,AS2,AS,as_pv_3D,2,2024-08-21 12:09:24,1,0,0,2024-08-28 12:50:34,AS2,AS,2,5,5,1.0,39,35 days 01:03:02,2024-08-21 12:09:11,39
CyrusC3,AS2,AS,as_add_3Dplus10s,2,2024-08-21 12:09:39,1,0,0,2024-08-28 12:50:34,AS2,AS,2,5,5,1.0,40,35 days 01:03:02,2024-08-21 12:09:11,40
CyrusC3,AS2,AS,as_add_3D,2,2024-08-21 12:10:59,1,0,0,2024-08-28 12:50:34,AS2,AS,2,5,5,1.0,41,35 days 01:03:02,2024-08-21 12:09:11,41
CyrusC3,AS2,AS,as_sub_3Dminus10s,2,2024-08-21 12:11:31,1,0,0,2024-08-28 12:50:34,AS2,AS,2,5,5,1.0,42,35 days 01:03:02,2024-08-21 12:09:11,42
CyrusC3,AS2,AS,as_sub_3D,2,2024-08-21 12:11:41,1,0,0,2024-08-28 12:50:34,AS2,AS,2,5,5,1.0,43,35 days 01:03:02,2024-08-21 12:09:11,43
CyrusC3,AS2,AS,as_pv_3D,2,2024-08-28 12:41:13,1,0,0,2024-08-28 12:50:34,AS2,AS,2,1,1,1.0,25,35 days 01:03:02,2024-08-28 12:41:04,25
CyrusC3,AS2,AS,as_add_3Dplus10s,2,2024-08-28 12:41:22,1,0,0,2024-08-28 12:50:34,AS2,AS,2,1,1,1.0,27,35 days 01:03:02,2024-08-28 12:41:04,27
CyrusC3,AS2,AS,as_add_3D,2,2024-08-28 12:41:45,0,0,0,2024-08-28 12:50:34,AS2,AS,2,1,0,0.0,28,35 days 01:03:02,2024-08-28 12:41:04,28
CyrusC3,AS2,AS,as_pv_3D,2,2024-08-28 12:42:05,1,0,0,2024-08-28 12:50:34,AS2,AS,2,5,5,1.0,31,35 days 01:03:02,2024-08-28 12:42:01,31
CyrusC3,AS2,AS,as_add_3Dplus10s,2,2024-08-28 12:42:14,1,0,0,2024-08-28 12:50:34,AS2,AS,2,5,5,1.0,32,35 days 01:03:02,2024-08-28 12:42:01,32
CyrusC3,AS2,AS,as_add_3D,2,2024-08-28 12:42:51,1,0,0,2024-08-28 12:50:34,AS2,AS,2,5,5,1.0,38,35 days 01:03:02,2024-08-28 12:42:01,38
CyrusC3,AS2,AS,as_sub_3Dminus10s,2,2024-08-28 12:43:07,1,0,0,2024-08-28 12:50:34,AS2,AS,2,5,5,1.0,39,35 days 01:03:02,2024-08-28 12:42:01,39
CyrusC3,AS2,AS,as_sub_3D,2,2024-08-28 12:43:25,1,0,0,2024-08-28 12:50:34,AS2,AS,2,5,5,1.0,40,35 days 01:03:02,2024-08-28 12:42:01,40
CyrusC3,AS2,AS,as_pv_3D,2,2024-08-28 12:44:01,1,0,0,2024-08-28 12:50:34,AS2,AS,2,1,1,1.0,42,35 days 01:03:02,2024-08-28 12:43:53,42
CyrusC3,AS2,AS,as_add_3Dplus10s,2,2024-08-28 12:44:10,1,0,0,2024-08-28 12:50:34,AS2,AS,2,1,1,1.0,44,35 days 01:03:02,2024-08-28 12:43:53,44
CyrusC3,AS2,AS,as_add_3D,2,2024-08-28 12:44:25,1,0,0,2024-08-28 12:50:34,AS2,AS,2,1,1,1.0,46,35 days 01:03:02,2024-08-28 12:43:53,46
CyrusC3,AS2,AS,as_sub_3Dminus10s,2,2024-08-28 12:46:10,0,0,0,2024-08-28 12:50:34,AS2,AS,2,1,0,0.0,51,35 days 01:03:02,2024-08-28 12:43:53,51
CyrusC3,AS2,AS,as_pv_3D,2,2024-08-28 12:46:32,0,0,0,2024-08-28 12:50:34,AS2,AS,2,1,0,0.0,54,35 days 01:03:02,2024-08-28 12:46:19,54
CyrusC3,AS2,AS,as_pv_3D,2,2024-08-28 12:46:59,1,0,0,2024-08-28 12:50:34,AS2,AS,2,1,1,1.0,56,35 days 01:03:02,2024-08-28 12:46:42,56
CyrusC3,AS2,AS,as_add_3Dplus10s,2,2024-08-28 12:47:13,0,0,0,2024-08-28 12:50:34,AS2,AS,2,1,0,0.0,57,35 days 01:03:02,2024-08-28 12:46:42,57
CyrusC3,AS2,AS,as_pv_3D,2,2024-08-28 12:47:29,1,0,0,2024-08-28 12:50:34,AS2,AS,2,5,4,0.8,59,35 days 01:03:02,2024-08-28 12:47:23,59
CyrusC3,AS2,AS,as_add_3Dplus10s,2,2024-08-28 12:47:48,1,0,0,2024-08-28 12:50:34,AS2,AS,2,5,4,0.8,60,35 days 01:03:02,2024-08-28 12:47:23,60
CyrusC3,AS2,AS,as_add_3D,2,2024-08-28 12:48:02,1,0,0,2024-08-28 12:50:34,AS2,AS,2,5,4,0.8,62,35 days 01:03:02,2024-08-28 12:47:23,62
CyrusC3,AS2,AS,as_sub_3Dminus10s,2,2024-08-28 12:48:46,1,0,0,2024-08-28 12:50:34,AS2,AS,2,5,4,0.8,66,35 days 01:03:02,2024-08-28 12:47:23,66
CyrusC3,AS2,AS,as_sub_3D,2,2024-08-28 12:50:03,0,0,0,2024-08-28 12:50:34,AS2,AS,2,5,4,0.8,73,35 days 01:03:02,2024-08-28 12:47:23,73
CyrusC3,AS2,AS,as_sub_3D,2,2024-08-28 12:50:13,0,1,0,2024-08-28 12:50:34,AS2,AS,2,1,0,0.0,75,35 days 01:03:02,,75
CyrusC3,AS2,AS,as_pv_3D,2,2024-08-28 12:50:39,1,0,1,2024-08-28 12:50:34,AS2,AS,2,5,5,1.0,78,35 days 01:03:02,2024-08-28 12:50:34,78
CyrusC3,AS2,AS,as_add_3Dplus10s,2,2024-08-28 12:50:55,1,0,1,2024-08-28 12:50:34,AS2,AS,2,5,5,1.0,82,35 days 01:03:02,2024-08-28 12:50:34,82
CyrusC3,AS2,AS,as_add_3D,2,2024-08-28 12:51:18,1,0,1,2024-08-28 12:50:34,AS2,AS,2,5,5,1.0,86,35 days 01:03:02,2024-08-28 12:50:34,86
CyrusC3,AS2,AS,as_sub_3Dminus10s,2,2024-08-28 12:52:32,1,0,1,2024-08-28 12:50:34,AS2,AS,2,5,5,1.0,93,35 days 01:03:02,2024-08-28 12:50:34,93
CyrusC3,AS2,AS,as_sub_3D,2,2024-08-28 12:53:41,1,0,1,2024-08-28 12:50:34,AS2,AS,2,5,5,1.0,94,35 days 01:03:02,2024-08-28 12:50:34,94
CyrusC3,AS2,AS,as_pv_3D,2,2024-08-28 12:54:41,1,0,1,2024-08-28 12:50:34,AS2,AS,2,5,5,1.0,95,35 days 01:03:02,2024-08-28 12:53:50,95
CyrusC3,AS2,AS,as_add_3Dplus10s,2,2024-08-28 12:54:57,1,0,1,2024-08-28 12:50:34,AS2,AS,2,5,5,1.0,96,35 days 01:03:02,2024-08-28 12:53:50,96
CyrusC3,AS2,AS,as_add_3D,2,2024-08-28 12:55:08,1,0,1,2024-08-28 12:50:34,AS2,AS,2,5,5,1.0,97,35 days 01:03:02,2024-08-28 12:53:50,97
CyrusC3,AS2,AS,as_sub_3Dminus10s,2,2024-08-28 12:56:01,1,0,1,2024-08-28 12:50:34,AS2,AS,2,5,5,1.0,100,35 days 01:03:02,2024-08-28 12:53:50,100
CyrusC3,AS2,AS,as_sub_3D,2,2024-08-28 12:56:37,1,0,1,2024-08-28 12:50:34,AS2,AS,2,5,5,1.0,101,35 days 01:03:02,2024-08-28 12:53:50,101
CyrusC3,AS2,AS,as_pv_3D,2,2024-08-28 12:57:03,1,0,1,2024-08-28 12:50:34,AS2,AS,2,1,1,1.0,103,35 days 01:03:02,2024-08-28 12:56:56,103
CyrusC3,AS2,AS,as_add_3Dplus10s,2,2024-08-28 12:57:16,1,0,1,2024-08-28 12:50:34,AS2,AS,2,1,1,1.0,104,35 days 01:03:02,2024-08-28 12:56:56,104
CyrusC3,AS2,AS,as_add_3D,2,2024-08-28 12:57:33,1,0,1,2024-08-28 12:50:34,AS2,AS,2,1,1,1.0,106,35 days 01:03:02,2024-08-28 12:56:56,106
CyrusC3,AS2,AS,as_sub_3Dminus10s,2,2024-08-28 12:58:05,0,0,1,2024-08-28 12:50:34,AS2,AS,2,1,0,0.0,109,35 days 01:03:02,2024-08-28 12:56:56,109
CyrusC3,AS2,AS,as_pv_3D,2,2024-08-28 12:59:10,1,0,1,2024-08-28 12:50:34,AS2,AS,2,5,3,0.6,121,35 days 01:03:02,2024-08-28 12:59:04,121
CyrusC3,AS2,AS,as_add_3Dplus10s,2,2024-08-28 12:59:16,1,0,1,2024-08-28 12:50:34,AS2,AS,2,5,3,0.6,122,35 days 01:03:02,2024-08-28 12:59:04,122
CyrusC3,AS2,AS,as_add_3D,2,2024-08-28 12:59:46,1,0,1,2024-08-28 12:50:34,AS2,AS,2,5,3,0.6,125,35 days 01:03:02,2024-08-28 12:59:04,125
CyrusC3,AS2,AS,as_sub_3Dminus10s,2,2024-08-28 13:00:33,0,0,1,2024-08-28 12:50:34,AS2,AS,2,5,3,0.6,128,35 days 01:03:02,2024-08-28 12:59:04,128
CyrusC3,AS2,AS,as_sub_3D,2,2024-08-28 13:01:32,0,0,1,2024-08-28 12:50:34,AS2,AS,2,5,3,0.6,134,35 days 01:03:02,2024-08-28 12:59:04,134
CyrusC3,AS2,AS,as_pv_3D,2,2024-08-28 13:02:00,1,0,1,2024-08-28 12:50:34,AS2,AS,2,1,1,1.0,139,35 days 01:03:02,2024-08-28 13:01:54,139
CyrusC3,AS2,AS,as_add_3Dplus10s,2,2024-08-28 13:02:10,1,0,1,2024-08-28 12:50:34,AS2,AS,2,1,1,1.0,141,35 days 01:03:02,2024-08-28 13:01:54,141
CyrusC3,AS2,AS,as_add_3D,2,2024-08-28 13:02:31,0,0,1,2024-08-28 12:50:34,AS2,AS,2,1,0,0.0,142,35 days 01:03:02,2024-08-28 13:01:54,142
CyrusC3,AS2,AS,as_pv_3D,2,2024-08-28 13:02:56,1,0,1,2024-08-28 12:50:34,AS2,AS,2,5,5,1.0,145,35 days 01:03:02,2024-08-28 13:02:46,145
CyrusC3,AS2,AS,as_add_3Dplus10s,2,2024-08-28 13:03:06,1,0,1,2024-08-28 12:50:34,AS2,AS,2,5,5,1.0,146,35 days 01:03:02,2024-08-28 13:02:46,146
CyrusC3,AS2,AS,as_add_3D,2,2024-08-28 13:03:20,1,0,1,2024-08-28 12:50:34,AS2,AS,2,5,5,1.0,147,35 days 01:03:02,2024-08-28 13:02:46,147
CyrusC3,AS2,AS,as_sub_3Dminus10s,2,2024-08-28 13:04:10,1,0,1,2024-08-28 12:50:34,AS2,AS,2,5,5,1.0,151,35 days 01:03:02,2024-08-28 13:02:46,151
CyrusC3,AS2,AS,as_sub_3D,2,2024-08-28 13:04:57,1,0,1,2024-08-28 12:50:34,AS2,AS,2,5,5,1.0,156,35 days 01:03:02,2024-08-28 13:02:46,156
CyrusC3,AS2,AS,as_pv_3D,2,2024-08-28 13:08:14,1,0,1,2024-08-28 12:50:34,AS2,AS,2,1,1,1.0,167,35 days 01:03:02,2024-08-28 13:08:04,167
CyrusC3,AS2,AS,as_add_3Dplus10s,2,2024-08-28 13:08:29,1,0,1,2024-08-28 12:50:34,AS2,AS,2,1,1,1.0,168,35 days 01:03:02,2024-08-28 13:08:04,168
CyrusC3,AS2,AS,as_add_3D,2,2024-08-28 13:08:42,1,0,1,2024-08-28 12:50:34,AS2,AS,2,1,1,1.0,169,35 days 01:03:02,2024-08-28 13:08:04,169
CyrusC3,AS2,AS,as_sub_3Dminus10s,2,2024-08-28 13:09:16,0,0,1,2024-08-28 12:50:34,AS2,AS,2,1,0,0.0,171,35 days 01:03:02,2024-08-28 13:08:04,171
CyrusC3,AS2,AS,as_pv_3D,2,2024-08-28 13:27:46,1,0,1,2024-08-28 12:50:34,AS2,AS,2,1,1,1.0,207,35 days 01:03:02,2024-08-28 13:27:41,207
CyrusC3,AS2,AS,as_add_3Dplus10s,2,2024-08-28 13:28:02,1,0,1,2024-08-28 12:50:34,AS2,AS,2,1,1,1.0,209,35 days 01:03:02,2024-08-28 13:27:41,209
CyrusC3,AS2,AS,as_add_3D,2,2024-08-28 13:28:16,1,0,1,2024-08-28 12:50:34,AS2,AS,2,1,1,1.0,212,35 days 01:03:02,2024-08-28 13:27:41,212
CyrusC3,AS2,AS,as_sub_3Dminus10s,2,2024-08-28 13:29:51,0,0,1,2024-08-28 12:50:34,AS2,AS,2,1,0,0.0,220,35 days 01:03:02,2024-08-28 13:27:41,220
CyrusC3,AS2,AS,as_pv_3D,2,2024-08-29 13:12:49,1,0,1,2024-08-28 12:50:34,AS2,AS,2,5,5,1.0,107,35 days 01:03:02,2024-08-29 13:12:40,107
CyrusC3,AS2,AS,as_add_3Dplus10s,2,2024-08-29 13:12:58,1,0,1,2024-08-28 12:50:34,AS2,AS,2,5,5,1.0,107,35 days 01:03:02,2024-08-29 13:12:40,107
CyrusC3,AS2,AS,as_add_3D,2,2024-08-29 13:13:17,1,0,1,2024-08-28 12:50:34,AS2,AS,2,5,5,1.0,107,35 days 01:03:02,2024-08-29 13:12:40,107
CyrusC3,AS2,AS,as_sub_3Dminus10s,2,2024-08-29 13:13:59,1,0,1,2024-08-28 12:50:34,AS2,AS,2,5,5,1.0,107,35 days 01:03:02,2024-08-29 13:12:40,107
CyrusC3,AS2,AS,as_sub_3D,2,2024-08-29 13:15:19,1,0,1,2024-08-28 12:50:34,AS2,AS,2,5,5,1.0,0,35 days 01:03:02,2024-08-29 13:12:40,0
CyrusC3,AS2,AS,as_pv_3D,2,2024-08-29 13:16:06,1,0,1,2024-08-28 12:50:34,AS2,AS,2,5,5,1.0,0,35 days 01:03:02,2024-08-29 13:15:59,0
CyrusC3,AS2,AS,as_add_3Dplus10s,2,2024-08-29 13:16:17,1,0,1,2024-08-28 12:50:34,AS2,AS,2,5,5,1.0,0,35 days 01:03:02,2024-08-29 13:15:59,0
CyrusC3,AS2,AS,as_add_3D,2,2024-08-29 13:17:12,1,0,1,2024-08-28 12:50:34,AS2,AS,2,5,5,1.0,0,35 days 01:03:02,2024-08-29 13:15:59,0
CyrusC3,AS2,AS,as_sub_3Dminus10s,2,2024-08-29 13:17:18,1,0,1,2024-08-28 12:50:34,AS2,AS,2,5,5,1.0,0,35 days 01:03:02,2024-08-29 13:15:59,0
CyrusC3,AS2,AS,as_sub_3D,2,2024-08-29 13:18:27,1,0,1,2024-08-28 12:50:34,AS2,AS,2,5,5,1.0,0,35 days 01:03:02,2024-08-29 13:15:59,0
CyrusC3,AS2,AS,as_pv_3D,2,2024-08-29 13:19:04,1,0,1,2024-08-28 12:50:34,AS2,AS,2,5,5,1.0,0,35 days 01:03:02,2024-08-29 13:18:52,0
CyrusC3,AS2,AS,as_add_3Dplus10s,2,2024-08-29 13:19:10,1,0,1,2024-08-28 12:50:34,AS2,AS,2,5,5,1.0,0,35 days 01:03:02,2024-08-29 13:18:52,0
CyrusC3,AS2,AS,as_add_3D,2,2024-08-29 13:19:28,1,0,1,2024-08-28 12:50:34,AS2,AS,2,5,5,1.0,0,35 days 01:03:02,2024-08-29 13:18:52,0
CyrusC3,AS2,AS,as_sub_3Dminus10s,2,2024-08-29 13:20:06,1,0,1,2024-08-28 12:50:34,AS2,AS,2,5,5,1.0,0,35 days 01:03:02,2024-08-29 13:18:52,0
CyrusC3,AS2,AS,as_sub_3D,2,2024-08-29 13:20:39,1,0,1,2024-08-28 12:50:34,AS2,AS,2,5,5,1.0,0,35 days 01:03:02,2024-08-29 13:18:52,0
CyrusC3,AS2,AS,as_pv_3D,2,2024-08-29 13:21:04,1,0,1,2024-08-28 12:50:34,AS2,AS,2,1,1,1.0,0,35 days 01:03:02,2024-08-29 13:20:52,0
CyrusC3,AS2,AS,as_add_3Dplus10s,2,2024-08-29 13:21:21,1,0,1,2024-08-28 12:50:34,AS2,AS,2,1,1,1.0,0,35 days 01:03:02,2024-08-29 13:20:52,0
